Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
608,0.00,0.00,0.00,12074.20,0.00
609,0.00,0.00,0.00,12096.80,0.00
610,0.00,0.00,0.00,12127.50,0.00
611,0.00,0.00,0.00,12072.50,0.00
612,0.00,0.00,0.00,12192.90,0.00
613,0.00,0.00,0.00,12210.10,0.00
614,0.00,0.00,0.00,12195.20,0.00
615,0.00,0.00,0.00,12209.40,0.00
616,0.00,0.00,0.00,12203.30,0.00
617,0.00,0.00,0.00,12231.00,0.00
618,0.00,0.00,0.00,12306.30,0.00
619,0.00,0.00,0.00,12306.20,0.00
620,0.00,0.00,0.00,12407.50,0.00
621,0.00,0.00,0.00,12338.10,0.00
622,0.00,0.00,0.00,12381.00,0.00
623,0.00,0.00,0.00,12390.10,0.00
624,0.00,0.00,0.00,12522.40,0.00
625,0.00,0.00,0.00,12436.50,0.00
626,0.00,0.00,0.00,12436.10,0.00
627,0.00,0.00,0.00,12521.10,0.00
628,0.00,0.00,0.00,12511.70,0.00
629,0.00,0.00,0.00,12539.60,0.00
630,0.00,0.00,0.00,12536.10,0.00
631,0.00,0.00,0.00,12664.80,0.00
632,0.00,0.00,0.00,12661.00,0.00
633,0.00,0.00,0.00,12596.10,0.00
634,0.00,0.00,0.00,12728.80,0.00
635,0.00,0.00,0.00,12970.30,0.00
636,0.00,0.00,0.00,12847.20,0.00
637,0.00,0.00,0.00,12719.40,0.00
638,0.00,0.00,0.00,12759.70,0.00
639,0.00,0.00,0.00,12736.80,0.00
640,0.00,0.00,0.00,12972.40,0.00
641,0.00,0.00,0.00,12788.60,0.00
642,0.00,0.00,0.00,12809.40,0.00
643,0.00,0.00,0.00,12932.40,0.00
644,0.00,0.00,0.00,12954.50,0.00
645,0.00,0.00,0.00,12890.60,0.00
646,0.00,0.00,0.00,12945.80,0.00
647,0.00,0.00,0.00,12937.60,0.00
648,0.00,0.00,0.00,13031.80,0.00
649,0.00,0.00,0.00,13069.60,0.00
650,0.00,0.00,0.00,13052.30,0.00
651,0.00,0.00,0.00,13063.50,0.00
652,0.00,0.00,0.00,13046.00,0.00
653,0.00,0.00,0.00,13097.70,0.00
654,0.00,0.00,0.00,13442.00,0.00
655,0.00,0.00,0.00,13292.90,0.00
656,0.00,0.00,0.00,13510.50,0.00
657,0.00,0.00,0.00,13074.90,0.00
658,0.00,0.00,0.00,13391.30,0.00
659,0.00,0.00,0.00,13535.00,0.00
660,0.00,0.00,0.00,13416.70,0.00
661,0.00,0.00,0.00,13269.60,0.00
662,0.00,0.00,0.00,13413.10,0.00
663,0.00,0.00,0.00,13257.20,0.00
664,0.00,0.00,0.00,13659.60,0.00
665,0.00,0.00,0.00,13473.00,0.00
666,0.00,0.00,0.00,13504.60,0.00
667,0.00,0.00,0.00,13799.10,0.00
668,0.00,0.00,0.00,13562.50,0.00
669,0.00,0.00,0.00,13536.70,0.00
670,0.00,0.00,0.00,13539.10,0.00
671,0.00,0.00,0.00,13606.60,0.00
672,0.00,0.00,0.00,13632.40,0.00
673,0.00,0.00,0.00,13863.50,0.00
674,0.00,0.00,0.00,13917.40,0.00
675,0.00,0.00,0.00,13740.20,0.00
676,0.00,0.00,0.00,13873.60,0.00
677,0.00,0.00,0.00,13745.30,0.00
678,0.00,0.00,0.00,13784.30,0.00
679,0.00,0.00,0.00,13726.80,0.00
680,0.00,0.00,0.00,13844.40,0.00
681,0.00,0.00,0.00,14097.40,0.00
682,0.00,0.00,0.00,14210.40,0.00
683,0.00,0.00,0.00,13830.40,0.00
684,0.00,0.00,0.00,14053.70,0.00
685,0.00,0.00,0.00,14271.20,0.00
686,0.00,0.00,0.00,14228.20,0.00
687,0.00,0.00,0.00,13911.90,0.00
688,0.00,0.00,0.00,14184.00,0.00
689,0.00,0.00,0.00,14108.10,0.00
690,0.00,0.00,0.00,14160.20,0.00
691,0.00,0.00,0.00,14113.50,0.00
692,0.00,0.00,0.00,14385.20,0.00
693,0.00,0.00,0.00,14365.70,0.00
694,0.00,0.00,0.00,14667.00,0.00
695,0.00,0.00,0.00,14120.00,0.00
696,0.00,0.00,0.00,14582.70,0.00
697,0.00,0.00,0.00,14602.00,0.00
698,0.00,0.00,0.00,14960.50,0.00
699,0.00,0.00,0.00,14711.20,0.00
700,0.00,0.00,0.00,14638.30,0.00
701,0.00,0.00,0.00,14565.30,0.00
702,0.00,0.00,0.00,14941.60,0.00
703,0.00,0.00,0.00,14735.10,0.00
704,0.00,0.00,0.00,14836.70,0.00
705,0.00,0.00,0.00,14871.80,0.00
706,0.00,0.00,0.00,14915.50,0.00
707,0.00,0.00,0.00,14890.60,0.00
708,0.00,0.00,0.00,15204.50,0.00
709,0.00,0.00,0.00,15116.30,0.00
710,0.00,0.00,0.00,15005.60,0.00
711,0.00,0.00,0.00,14859.00,0.00
712,0.00,0.00,0.00,14898.50,0.00
713,0.00,0.00,0.00,15299.90,0.00
714,0.00,0.00,0.00,15207.90,0.00
715,0.00,0.00,0.00,15378.50,0.00
716,0.00,0.00,0.00,15572.70,0.00
717,0.00,0.00,0.00,15387.60,0.00
718,0.00,0.00,0.00,15485.10,0.00
719,0.00,0.00,0.00,15195.10,0.00
720,0.00,0.00,0.00,15849.80,0.00
721,0.00,0.00,0.00,15108.10,0.00
722,0.00,0.00,0.00,15593.70,0.00
723,0.00,0.00,0.00,15326.80,0.00
724,0.00,0.00,0.00,15729.40,0.00
725,0.00,0.00,0.00,15892.20,0.00
726,0.00,0.00,0.00,15813.50,0.00
727,0.00,0.00,0.00,15726.50,0.00
728,0.00,0.00,0.00,15526.90,0.00
729,0.00,0.00,0.00,16010.20,0.00
730,0.00,0.00,0.00,15744.80,0.00
731,0.00,0.00,0.00,16185.60,0.00
732,0.00,0.00,0.00,15797.20,0.00
733,0.00,0.00,0.00,15689.00,0.00
734,0.00,0.00,0.00,15861.70,0.00
735,0.00,0.00,0.00,15702.40,0.00
736,0.00,0.00,0.00,16025.90,0.00
737,0.00,0.00,0.00,16055.00,0.00
738,0.00,0.00,0.00,16284.50,0.00
739,0.00,0.00,0.00,15738.00,0.00
740,0.00,0.00,0.00,15893.90,0.00
741,0.00,0.00,0.00,16259.50,0.00
742,0.00,0.00,0.00,16068.50,0.00
743,0.00,0.00,0.00,16027.10,0.00
744,0.00,0.00,0.00,16224.90,0.00
745,0.00,0.00,0.00,16298.80,0.00
746,0.00,0.00,0.00,16468.60,0.00
747,0.00,0.00,0.00,16354.50,0.00
748,0.00,0.00,0.00,16493.90,0.00
749,0.00,0.00,0.00,16347.10,0.00
750,0.00,0.00,0.00,16590.40,0.00
751,0.00,0.00,0.00,16404.90,0.00
752,0.00,0.00,0.00,16470.60,0.00
753,0.00,0.00,0.00,16500.80,0.00
754,0.00,0.00,0.00,16468.30,0.00
755,0.00,0.00,0.00,16573.50,0.00
756,0.00,0.00,0.00,16510.50,0.00
757,0.00,0.00,0.00,16590.00,0.00
758,0.00,0.00,0.00,16844.20,0.00
759,0.00,0.00,0.00,16666.30,0.00
760,0.00,0.00,0.00,16720.50,0.00
761,0.00,0.00,0.00,16764.80,0.00
762,0.00,0.00,0.00,16528.10,0.00
763,0.00,0.00,0.00,16879.20,0.00
764,0.00,0.00,0.00,17154.60,0.00
765,0.00,0.00,0.00,17043.50,0.00
766,0.00,0.00,0.00,17097.60,0.00
767,0.00,0.00,0.00,16986.50,0.00
768,0.00,0.00,0.00,16937.30,0.00
769,0.00,0.00,0.00,17050.70,0.00
770,0.00,0.00,0.00,16925.60,0.00
771,0.00,0.00,0.00,17206.90,0.00
772,0.00,0.00,0.00,17154.70,0.00
773,0.00,0.00,0.00,17251.10,0.00
774,0.00,0.00,0.00,17287.60,0.00
775,0.00,0.00,0.00,17038.30,0.00
776,0.00,0.00,0.00,17252.70,0.00
777,0.00,0.00,0.00,17209.00,0.00
778,0.00,0.00,0.00,17259.60,0.00
779,0.00,0.00,0.00,17277.90,0.00
780,0.00,0.00,0.00,17470.90,0.00
781,0.00,0.00,0.00,17448.60,0.00
782,0.00,0.00,0.00,17333.70,0.00
783,0.00,0.00,0.00,17504.20,0.00
784,0.00,0.00,0.00,17446.20,0.00
785,0.00,0.00,0.00,17579.40,0.00
786,0.00,0.00,0.00,17494.70,0.00
787,0.00,0.00,0.00,17410.20,0.00
788,0.00,0.00,0.00,17610.90,0.00
789,0.00,0.00,0.00,17665.90,0.00
790,0.00,0.00,0.00,17752.10,0.00
791,0.00,0.00,0.00,17778.50,0.00
792,0.00,0.00,0.00,17782.30,0.00
793,0.00,0.00,0.00,17625.50,0.00
794,0.00,0.00,0.00,17851.90,0.00
795,0.00,0.00,0.00,17643.60,0.00
796,0.00,0.00,0.00,17864.50,0.00
797,0.00,0.00,0.00,17865.90,0.00
798,0.00,0.00,0.00,17936.10,0.00
799,0.00,0.00,0.00,17940.10,0.00
800,0.00,0.00,0.00,17940.40,0.00
801,0.00,0.00,0.00,18000.30,0.00
802,0.00,0.00,0.00,18045.70,0.00
803,0.00,0.00,0.00,18016.40,0.00
804,0.00,0.00,0.00,18051.40,0.00
805,0.00,0.00,0.00,18075.10,0.00
806,0.00,0.00,0.00,18117.80,0.00
807,0.00,0.00,0.00,18155.30,0.00
808,0.00,0.00,0.00,18171.40,0.00
809,0.00,0.00,0.00,18146.80,0.00
810,0.00,0.00,0.00,18216.80,0.00
811,0.00,0.00,0.00,18220.90,0.00
812,0.00,0.00,0.00,18257.50,0.00
813,0.00,0.00,0.00,18301.90,0.00
814,0.00,0.00,0.00,17980.00,0.00
815,0.00,0.00,0.00,18319.80,0.00
816,0.00,0.00,0.00,18346.10,0.00
817,0.00,0.00,0.00,18404.60,0.00
818,0.00,0.00,0.00,18423.40,0.00
819,0.00,0.00,0.00,18433.80,0.00
820,0.00,0.00,0.00,18485.20,0.00
821,0.00,0.00,0.00,18396.80,0.00
822,0.00,0.00,0.00,18542.50,0.00
823,0.00,0.00,0.00,18515.80,0.00
824,0.00,0.00,0.00,18560.90,0.00
825,0.00,0.00,0.00,18574.50,0.00
826,0.00,0.00,0.00,18649.60,0.00
827,0.00,0.00,0.00,18601.50,0.00
828,0.00,0.00,0.00,18644.40,0.00
829,0.00,0.00,0.00,18676.20,0.00
830,0.00,0.00,0.00,18755.40,0.00
831,0.00,0.00,0.00,18739.70,0.00
832,0.00,0.00,0.00,18739.60,0.00
833,0.00,0.00,0.00,18777.50,0.00
834,0.00,0.00,0.00,18817.90,0.00
835,0.00,0.00,0.00,18793.80,0.00
836,0.00,0.00,0.00,18878.40,0.00
837,0.00,0.00,0.00,18877.30,0.00
838,0.00,0.00,0.00,18954.10,0.00
839,0.00,0.00,0.00,18951.00,0.00
840,0.00,0.00,0.00,18908.60,0.00
841,0.00,0.00,0.00,18933.90,0.00
842,0.00,0.00,0.00,19006.50,0.00
843,0.00,0.00,0.00,18993.60,0.00
844,0.00,0.00,0.00,19038.00,0.00
845,0.00,0.00,0.00,19056.40,0.00
846,0.00,0.00,0.00,19120.20,0.00
847,0.00,0.00,0.00,19127.50,0.00
848,0.00,0.00,0.00,19126.50,0.00
849,0.00,0.00,0.00,19178.70,0.00
850,0.00,0.00,0.00,19228.80,0.00
851,0.00,0.00,0.00,19199.00,0.00
852,0.00,0.00,0.00,19272.90,0.00
853,0.00,0.00,0.00,19248.10,0.00
854,0.00,0.00,0.00,19262.40,0.00
855,0.00,0.00,0.00,19282.90,0.00
856,0.00,0.00,0.00,19343.60,0.00
857,0.00,0.00,0.00,19297.60,0.00
858,0.00,0.00,0.00,19397.20,0.00
859,0.00,0.00,0.00,19414.80,0.00
860,0.00,0.00,0.00,19446.60,0.00
861,0.00,0.00,0.00,19446.90,0.00
862,0.00,0.00,0.00,19489.20,0.00
863,0.00,0.00,0.00,19542.80,0.00
864,0.00,0.00,0.00,19550.90,0.00
865,0.00,0.00,0.00,19591.40,0.00
866,0.00,0.00,0.00,19536.90,0.00
867,0.00,0.00,0.00,19603.90,0.00
868,0.00,0.00,0.00,19612.00,0.00
869,0.00,0.00,0.00,19634.70,0.00
870,0.00,0.00,0.00,19688.00,0.00
871,0.00,0.00,0.00,19714.20,0.00
872,0.00,0.00,0.00,19729.50,0.00
873,0.00,0.00,0.00,19743.70,0.00
874,0.00,0.00,0.00,19761.70,0.00
875,0.00,0.00,0.00,19816.10,0.00
876,0.00,0.00,0.00,19826.20,0.00
877,0.00,0.00,0.00,19868.70,0.00
878,0.00,0.00,0.00,19883.20,0.00
879,0.00,0.00,0.00,19905.00,0.00
880,0.00,0.00,0.00,19960.40,0.00
881,0.00,0.00,0.00,19903.80,0.00
882,0.00,0.00,0.00,19992.60,0.00
883,0.00,0.00,0.00,19990.00,0.00
884,0.00,0.00,0.00,20038.10,0.00
885,0.00,0.00,0.00,20046.60,0.00
886,0.00,0.00,0.00,20046.80,0.00
887,0.00,0.00,0.00,20066.10,0.00
888,0.00,0.00,0.00,20164.40,0.00
889,0.00,0.00,0.00,20159.90,0.00
890,0.00,0.00,0.00,20171.80,0.00
891,0.00,0.00,0.00,20259.30,0.00
892,0.00,0.00,0.00,20214.70,0.00
893,0.00,0.00,0.00,20225.30,0.00
894,0.00,0.00,0.00,20329.30,0.00
895,0.00,0.00,0.00,20278.10,0.00
896,0.00,0.00,0.00,20335.50,0.00
897,0.00,0.00,0.00,20348.10,0.00
898,0.00,0.00,0.00,20370.20,0.00
899,0.00,0.00,0.00,20402.00,0.00
900,0.00,0.00,0.00,20398.70,0.00
901,0.00,0.00,0.00,20441.80,0.00
902,0.00,0.00,0.00,20475.60,0.00
903,0.00,0.00,0.00,20492.70,0.00
904,0.00,0.00,0.00,20510.80,0.00
905,0.00,0.00,0.00,20478.70,0.00
906,0.00,0.00,0.00,20582.20,0.00
907,0.00,0.00,0.00,20585.90,0.00
908,0.00,0.00,0.00,20619.60,0.00
909,0.00,0.00,0.00,20605.90,0.00
910,0.00,0.00,0.00,20672.40,0.00
911,0.00,0.00,0.00,20713.60,0.00
912,0.00,0.00,0.00,20769.60,0.00
913,0.00,0.00,0.00,20699.00,0.00
914,0.00,0.00,0.00,20777.60,0.00
915,0.00,0.00,0.00,20740.80,0.00
916,0.00,0.00,0.00,20821.10,0.00
917,0.00,0.00,0.00,20794.90,0.00
918,0.00,0.00,0.00,20901.00,0.00
919,0.00,0.00,0.00,20866.50,0.00
920,0.00,0.00,0.00,20929.00,0.00
921,0.00,0.00,0.00,20937.60,0.00
922,0.00,0.00,0.00,20945.80,0.00
923,0.00,0.00,0.00,20927.20,0.00
924,0.00,0.00,0.00,21009.20,0.00
925,0.00,0.00,0.00,21070.70,0.00
926,0.00,0.00,0.00,21075.00,0.00
927,0.00,0.00,0.00,21083.20,0.00
928,0.00,0.00,0.00,21065.60,0.00
929,0.00,0.00,0.00,21098.40,0.00
930,0.00,0.00,0.00,21154.90,0.00
931,0.00,0.00,0.00,21162.90,0.00
932,0.00,0.00,0.00,21228.60,0.00
933,0.00,0.00,0.00,21204.50,0.00
934,0.00,0.00,0.00,21264.90,0.00
935,0.00,0.00,0.00,21254.90,0.00
936,0.00,0.00,0.00,21311.70,0.00
937,0.00,0.00,0.00,21334.80,0.00
938,0.00,0.00,0.00,21356.00,0.00
939,0.00,0.00,0.00,21350.90,0.00
940,0.00,0.00,0.00,21409.50,0.00
941,0.00,0.00,0.00,21386.60,0.00
942,0.00,0.00,0.00,21444.20,0.00
943,0.00,0.00,0.00,21473.90,0.00
944,0.00,0.00,0.00,21474.30,0.00
945,0.00,0.00,0.00,21540.60,0.00
946,0.00,0.00,0.00,21612.00,0.00
947,0.00,0.00,0.00,21577.40,0.00
948,0.00,0.00,0.00,21609.10,0.00
949,0.00,0.00,0.00,21638.80,0.00
950,0.00,0.00,0.00,21643.60,0.00
951,0.00,0.00,0.00,21675.80,0.00
952,0.00,0.00,0.00,21714.10,0.00
953,0.00,0.00,0.00,21749.20,0.00
954,0.00,0.00,0.00,21782.30,0.00
955,0.00,0.00,0.00,21753.10,0.00
956,0.00,0.00,0.00,21797.50,0.00
957,0.00,0.00,0.00,21841.20,0.00
958,0.00,0.00,0.00,21839.60,0.00
959,0.00,0.00,0.00,21896.40,0.00
960,0.00,0.00,0.00,21905.20,0.00
961,0.00,0.00,0.00,21892.40,0.00
962,0.00,0.00,0.00,21987.30,0.00
963,0.00,0.00,0.00,21973.20,0.00
964,0.00,0.00,0.00,21983.50,0.00
965,0.00,0.00,0.00,22021.70,0.00
966,0.00,0.00,0.00,22068.40,0.00
967,0.00,0.00,0.00,22069.00,0.00
968,0.00,0.00,0.00,22096.60,0.00
969,0.00,0.00,0.00,22111.90,0.00
970,0.00,0.00,0.00,22123.70,0.00
971,0.00,0.00,0.00,22129.60,0.00
972,0.00,0.00,0.00,22212.00,0.00
973,0.00,0.00,0.00,22244.10,0.00
974,0.00,0.00,0.00,22276.20,0.00
975,0.00,0.00,0.00,22248.50,0.00
976,0.00,0.00,0.00,22320.10,0.00
977,0.00,0.00,0.00,22343.80,0.00
978,0.00,0.00,0.00,22397.50,0.00
979,0.00,0.00,0.00,22349.80,0.00
980,0.00,0.00,0.00,22426.80,0.00
981,0.00,0.00,0.00,22418.40,0.00
982,0.00,0.00,0.00,22421.30,0.00
983,0.00,0.00,0.00,22421.60,0.00
984,0.00,0.00,0.00,22517.10,0.00
985,0.00,0.00,0.00,22427.30,0.00
986,0.00,0.00,0.00,22585.40,0.00
987,0.00,0.00,0.00,22610.30,0.00
988,0.00,0.00,0.00,22572.80,0.00
989,0.00,0.00,0.00,22599.10,0.00
990,0.00,0.00,0.00,22640.40,0.00
991,0.00,0.00,0.00,22624.50,0.00
992,0.00,0.00,0.00,22620.40,0.00
993,0.00,0.00,0.00,22727.40,0.00
994,0.00,0.00,0.00,22709.20,0.00
995,0.00,0.00,0.00,22697.50,0.00
996,0.00,0.00,0.00,22810.20,0.00
997,0.00,0.00,0.00,22809.20,0.00
998,0.00,0.00,0.00,22865.20,0.00
999,0.00,0.00,0.00,22858.10,0.00
1000,0.00,0.00,0.00,22882.20,0.00
