Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
140,0.00,3411.40,0.00,0.00,0.00
141,0.00,3473.40,0.00,0.00,0.00
142,0.00,3480.80,0.00,0.00,0.00
143,0.00,3497.90,0.00,0.00,0.00
144,0.00,3506.60,0.00,0.00,0.00
145,0.00,3549.90,0.00,0.00,0.00
146,0.00,3591.60,0.00,0.00,0.00
147,0.00,3579.30,0.00,0.00,0.00
148,0.00,3663.70,0.00,0.00,0.00
149,0.00,3648.60,0.00,0.00,0.00
150,0.00,3686.60,0.00,0.00,0.00
151,0.00,3733.50,0.00,0.00,0.00
152,0.00,3735.40,0.00,0.00,0.00
153,0.00,3730.90,0.00,0.00,0.00
154,0.00,3842.50,0.00,0.00,0.00
155,0.00,3834.10,0.00,0.00,0.00
156,0.00,3853.70,0.00,0.00,0.00
157,0.00,3911.30,0.00,0.00,0.00
158,0.00,3895.40,0.00,0.00,0.00
159,0.00,3976.30,0.00,0.00,0.00
160,0.00,3953.90,0.00,0.00,0.00
161,0.00,3985.80,0.00,0.00,0.00
162,0.00,4032.50,0.00,0.00,0.00
163,0.00,3995.60,0.00,0.00,0.00
164,0.00,4123.70,0.00,0.00,0.00
165,0.00,4099.00,0.00,0.00,0.00
166,0.00,4137.60,0.00,0.00,0.00
167,0.00,4173.40,0.00,0.00,0.00
168,0.00,4239.20,0.00,0.00,0.00
169,0.00,4231.10,0.00,0.00,0.00
170,0.00,4285.40,0.00,0.00,0.00
171,0.00,4321.60,0.00,0.00,0.00
172,0.00,4308.30,0.00,0.00,0.00
173,0.00,4350.20,0.00,0.00,0.00
174,0.00,4350.40,0.00,0.00,0.00
175,0.00,4401.10,0.00,0.00,0.00
176,0.00,4446.20,0.00,0.00,0.00
177,0.00,4480.50,0.00,0.00,0.00
178,0.00,4481.70,0.00,0.00,0.00
179,0.00,4531.50,0.00,0.00,0.00
180,0.00,4539.10,0.00,0.00,0.00
181,0.00,4625.00,0.00,0.00,0.00
182,0.00,4586.90,0.00,0.00,0.00
183,0.00,4669.70,0.00,0.00,0.00
184,0.00,4647.10,0.00,0.00,0.00
185,0.00,4725.30,0.00,0.00,0.00
186,0.00,4728.90,0.00,0.00,0.00
187,0.00,4759.10,0.00,0.00,0.00
188,0.00,4807.30,0.00,0.00,0.00
189,0.00,4861.00,0.00,0.00,0.00
190,0.00,4858.20,0.00,0.00,0.00
191,0.00,4841.40,0.00,0.00,0.00
192,0.00,4933.10,0.00,0.00,0.00
193,0.00,4989.50,0.00,0.00,0.00
194,0.00,4929.60,0.00,0.00,0.00
195,0.00,4967.50,0.00,0.00,0.00
196,0.00,4972.80,0.00,0.00,0.00
197,0.00,5085.20,0.00,0.00,0.00
198,0.00,5065.50,0.00,0.00,0.00
199,0.00,5122.00,0.00,0.00,0.00
200,0.00,5113.10,0.00,0.00,0.00
201,0.00,5147.50,0.00,0.00,0.00
202,0.00,5225.60,0.00,0.00,0.00
203,0.00,5246.80,0.00,0.00,0.00
204,0.00,5259.80,0.00,0.00,0.00
205,0.00,5264.50,0.00,0.00,0.00
206,0.00,5323.90,0.00,0.00,0.00
207,0.00,5315.10,0.00,0.00,0.00
208,0.00,5380.80,0.00,0.00,0.00
209,0.00,5430.20,0.00,0.00,0.00
210,0.00,5461.30,0.00,0.00,0.00
211,0.00,5475.90,0.00,0.00,0.00
212,0.00,5480.80,0.00,0.00,0.00
213,0.00,5552.30,0.00,0.00,0.00
214,0.00,5578.00,0.00,0.00,0.00
215,0.00,5607.70,0.00,0.00,0.00
216,0.00,5662.50,0.00,0.00,0.00
217,0.00,5647.20,0.00,0.00,0.00
218,0.00,5739.30,0.00,0.00,0.00
219,0.00,5674.30,0.00,0.00,0.00
220,0.00,5677.20,0.00,0.00,0.00
221,0.00,5780.80,0.00,0.00,0.00
222,0.00,5854.10,0.00,0.00,0.00
223,0.00,5803.60,0.00,0.00,0.00
224,0.00,5877.40,0.00,0.00,0.00
225,0.00,5907.40,0.00,0.00,0.00
226,0.00,5896.60,0.00,0.00,0.00
227,0.00,5970.20,0.00,0.00,0.00
228,0.00,6013.70,0.00,0.00,0.00
229,0.00,5975.70,0.00,0.00,0.00
230,0.00,6023.10,0.00,0.00,0.00
231,0.00,6056.10,0.00,0.00,0.00
232,0.00,6073.70,0.00,0.00,0.00
233,0.00,6142.60,0.00,0.00,0.00
234,0.00,6133.00,0.00,0.00,0.00
235,0.00,6201.30,0.00,0.00,0.00
236,0.00,6215.40,0.00,0.00,0.00
237,0.00,6272.10,0.00,0.00,0.00
238,0.00,6334.00,0.00,0.00,0.00
239,0.00,6298.70,0.00,0.00,0.00
240,0.00,6382.10,0.00,0.00,0.00
241,0.00,6349.60,0.00,0.00,0.00
242,0.00,6449.50,0.00,0.00,0.00
243,0.00,6404.50,0.00,0.00,0.00
244,0.00,6457.10,0.00,0.00,0.00
245,0.00,6455.70,0.00,0.00,0.00
246,0.00,6515.70,0.00,0.00,0.00
247,0.00,6583.90,0.00,0.00,0.00
248,0.00,6552.30,0.00,0.00,0.00
249,0.00,6634.30,0.00,0.00,0.00
250,0.00,6618.30,0.00,0.00,0.00
251,0.00,6680.10,0.00,0.00,0.00
252,0.00,6722.90,0.00,0.00,0.00
253,0.00,6779.20,0.00,0.00,0.00
254,0.00,6779.10,0.00,0.00,0.00
255,0.00,6758.70,0.00,0.00,0.00
256,0.00,6853.70,0.00,0.00,0.00
257,0.00,6842.20,0.00,0.00,0.00
258,0.00,6866.60,0.00,0.00,0.00
259,0.00,6851.00,0.00,0.00,0.00
260,0.00,6973.80,0.00,0.00,0.00
261,0.00,7001.30,0.00,0.00,0.00
262,0.00,7030.40,0.00,0.00,0.00
263,0.00,7058.50,0.00,0.00,0.00
264,0.00,7082.60,0.00,0.00,0.00
265,0.00,7082.10,0.00,0.00,0.00
266,0.00,7118.40,0.00,0.00,0.00
267,0.00,7135.70,0.00,0.00,0.00
268,0.00,7173.70,0.00,0.00,0.00
269,0.00,7215.90,0.00,0.00,0.00
270,0.00,7221.80,0.00,0.00,0.00
271,0.00,7301.40,0.00,0.00,0.00
272,0.00,7350.90,0.00,0.00,0.00
273,0.00,7367.60,0.00,0.00,0.00
274,0.00,7364.00,0.00,0.00,0.00
275,0.00,7375.20,0.00,0.00,0.00
276,0.00,7462.50,0.00,0.00,0.00
277,0.00,7485.50,0.00,0.00,0.00
278,0.00,7474.00,0.00,0.00,0.00
279,0.00,7508.70,0.00,0.00,0.00
280,0.00,7559.60,0.00,0.00,0.00
