Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
72,0.00,1679.00,0.00,0.00,0.00
73,0.00,1709.50,0.00,0.00,0.00
74,0.00,1738.20,0.00,0.00,0.00
75,0.00,1775.50,0.00,0.00,0.00
76,0.00,1816.30,0.00,0.00,0.00
77,0.00,1830.70,0.00,0.00,0.00
78,0.00,1853.40,0.00,0.00,0.00
79,0.00,1895.40,0.00,0.00,0.00
80,0.00,1926.90,0.00,0.00,0.00
81,0.00,1960.70,0.00,0.00,0.00
82,0.00,1957.10,0.00,0.00,0.00
83,0.00,2000.00,0.00,0.00,0.00
84,0.00,2017.50,0.00,0.00,0.00
85,0.00,2063.00,0.00,0.00,0.00
86,0.00,2077.20,0.00,0.00,0.00
87,0.00,2075.30,0.00,0.00,0.00
88,0.00,2101.20,0.00,0.00,0.00
89,0.00,2169.10,0.00,0.00,0.00
90,0.00,2175.00,0.00,0.00,0.00
91,0.00,2257.40,0.00,0.00,0.00
92,0.00,2227.30,0.00,0.00,0.00
93,0.00,2289.40,0.00,0.00,0.00
94,0.00,2270.80,0.00,0.00,0.00
95,0.00,2346.60,0.00,0.00,0.00
96,0.00,2357.70,0.00,0.00,0.00
97,0.00,2390.70,0.00,0.00,0.00
98,0.00,2431.80,0.00,0.00,0.00
99,0.00,2418.80,0.00,0.00,0.00
100,0.00,2492.20,0.00,0.00,0.00
101,0.00,2493.00,0.00,0.00,0.00
102,0.00,2570.80,0.00,0.00,0.00
103,0.00,2565.60,0.00,0.00,0.00
104,0.00,2605.00,0.00,0.00,0.00
105,0.00,2586.40,0.00,0.00,0.00
106,0.00,2666.90,0.00,0.00,0.00
107,0.00,2650.40,0.00,0.00,0.00
108,0.00,2682.10,0.00,0.00,0.00
109,0.00,2696.80,0.00,0.00,0.00
110,0.00,2738.80,0.00,0.00,0.00
111,0.00,2791.60,0.00,0.00,0.00
112,0.00,2820.70,0.00,0.00,0.00
113,0.00,2849.10,0.00,0.00,0.00
114,0.00,2886.50,0.00,0.00,0.00
115,0.00,2926.70,0.00,0.00,0.00
116,0.00,2948.60,0.00,0.00,0.00
117,0.00,3001.30,0.00,0.00,0.00
118,0.00,3018.70,0.00,0.00,0.00
119,0.00,3050.00,0.00,0.00,0.00
120,0.00,3049.00,0.00,0.00,0.00
121,0.00,3044.20,0.00,0.00,0.00
122,0.00,3138.30,0.00,0.00,0.00
123,0.00,3135.10,0.00,0.00,0.00
124,0.00,3175.60,0.00,0.00,0.00
125,0.00,3177.30,0.00,0.00,0.00
126,0.00,3203.70,0.00,0.00,0.00
127,0.00,3241.10,0.00,0.00,0.00
128,0.00,3281.80,0.00,0.00,0.00
129,0.00,3332.00,0.00,0.00,0.00
130,0.00,3345.40,0.00,0.00,0.00
131,0.00,3398.70,0.00,0.00,0.00
132,0.00,3432.40,0.00,0.00,0.00
133,0.00,3466.90,0.00,0.00,0.00
134,0.00,3472.90,0.00,0.00,0.00
135,0.00,3561.60,0.00,0.00,0.00
136,0.00,3506.20,0.00,0.00,0.00
