Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
144,0.00,762.10,0.00,0.00,0.00
145,0.00,778.00,0.00,0.00,0.00
146,0.00,777.40,0.00,0.00,0.00
147,0.00,794.70,0.00,0.00,0.00
148,0.00,799.40,0.00,0.00,0.00
149,0.00,785.20,0.00,0.00,0.00
150,0.00,799.10,0.00,0.00,0.00
151,0.00,805.30,0.00,0.00,0.00
152,0.00,819.00,0.00,0.00,0.00
153,0.00,823.30,0.00,0.00,0.00
154,0.00,822.00,0.00,0.00,0.00
155,0.00,807.60,0.00,0.00,0.00
156,0.00,826.70,0.00,0.00,0.00
157,0.00,842.20,0.00,0.00,0.00
158,0.00,843.00,0.00,0.00,0.00
159,0.00,840.00,0.00,0.00,0.00
160,0.00,864.20,0.00,0.00,0.00
161,0.00,864.00,0.00,0.00,0.00
162,0.00,871.80,0.00,0.00,0.00
163,0.00,831.30,0.00,0.00,0.00
164,0.00,865.20,0.00,0.00,0.00
165,0.00,859.20,0.00,0.00,0.00
166,0.00,893.00,0.00,0.00,0.00
167,0.00,878.50,0.00,0.00,0.00
168,0.00,917.60,0.00,0.00,0.00
169,0.00,889.20,0.00,0.00,0.00
170,0.00,930.00,0.00,0.00,0.00
171,0.00,920.30,0.00,0.00,0.00
172,0.00,946.20,0.00,0.00,0.00
173,0.00,928.40,0.00,0.00,0.00
174,0.00,935.80,0.00,0.00,0.00
175,0.00,937.00,0.00,0.00,0.00
176,0.00,926.60,0.00,0.00,0.00
177,0.00,931.80,0.00,0.00,0.00
178,0.00,945.50,0.00,0.00,0.00
179,0.00,967.70,0.00,0.00,0.00
180,0.00,979.80,0.00,0.00,0.00
181,0.00,979.10,0.00,0.00,0.00
182,0.00,984.10,0.00,0.00,0.00
183,0.00,967.00,0.00,0.00,0.00
184,0.00,978.90,0.00,0.00,0.00
185,0.00,978.80,0.00,0.00,0.00
186,0.00,980.50,0.00,0.00,0.00
187,0.00,1009.40,0.00,0.00,0.00
188,0.00,996.00,0.00,0.00,0.00
189,0.00,1015.30,0.00,0.00,0.00
190,0.00,1010.90,0.00,0.00,0.00
191,0.00,1017.90,0.00,0.00,0.00
192,0.00,1026.60,0.00,0.00,0.00
193,0.00,1067.20,0.00,0.00,0.00
194,0.00,1042.10,0.00,0.00,0.00
195,0.00,1029.50,0.00,0.00,0.00
196,0.00,1033.60,0.00,0.00,0.00
197,0.00,1066.00,0.00,0.00,0.00
198,0.00,1048.20,0.00,0.00,0.00
199,0.00,1062.80,0.00,0.00,0.00
200,0.00,1066.30,0.00,0.00,0.00
201,0.00,1064.30,0.00,0.00,0.00
202,0.00,1078.50,0.00,0.00,0.00
203,0.00,1085.10,0.00,0.00,0.00
204,0.00,1076.60,0.00,0.00,0.00
205,0.00,1082.20,0.00,0.00,0.00
206,0.00,1083.30,0.00,0.00,0.00
207,0.00,1094.20,0.00,0.00,0.00
208,0.00,1114.70,0.00,0.00,0.00
209,0.00,1116.70,0.00,0.00,0.00
210,0.00,1128.20,0.00,0.00,0.00
211,0.00,1117.30,0.00,0.00,0.00
212,0.00,1151.10,0.00,0.00,0.00
213,0.00,1150.50,0.00,0.00,0.00
214,0.00,1155.20,0.00,0.00,0.00
215,0.00,1156.40,0.00,0.00,0.00
216,0.00,1159.10,0.00,0.00,0.00
217,0.00,1162.40,0.00,0.00,0.00
218,0.00,1186.20,0.00,0.00,0.00
219,0.00,1169.10,0.00,0.00,0.00
220,0.00,1193.40,0.00,0.00,0.00
221,0.00,1173.40,0.00,0.00,0.00
222,0.00,1194.90,0.00,0.00,0.00
223,0.00,1186.50,0.00,0.00,0.00
224,0.00,1198.10,0.00,0.00,0.00
225,0.00,1188.90,0.00,0.00,0.00
226,0.00,1211.30,0.00,0.00,0.00
227,0.00,1183.60,0.00,0.00,0.00
228,0.00,1208.90,0.00,0.00,0.00
229,0.00,1217.60,0.00,0.00,0.00
230,0.00,1206.00,0.00,0.00,0.00
231,0.00,1232.30,0.00,0.00,0.00
232,0.00,1235.90,0.00,0.00,0.00
233,0.00,1236.10,0.00,0.00,0.00
