Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
139,64776.10,0.00,0.00,0.00,0.00
140,66187.80,0.00,0.00,0.00,0.00
141,66969.10,0.00,0.00,0.00,0.00
142,67755.10,0.00,0.00,0.00,0.00
143,68961.90,0.00,0.00,0.00,0.00
144,69707.40,0.00,0.00,0.00,0.00
145,70596.40,0.00,0.00,0.00,0.00
146,71621.60,0.00,0.00,0.00,0.00
147,71925.00,0.00,0.00,0.00,0.00
148,74092.00,0.00,0.00,0.00,0.00
149,74272.50,0.00,0.00,0.00,0.00
150,75685.30,0.00,0.00,0.00,0.00
151,76704.90,0.00,0.00,0.00,0.00
152,77235.40,0.00,0.00,0.00,0.00
153,77908.20,0.00,0.00,0.00,0.00
154,79681.70,0.00,0.00,0.00,0.00
155,80292.10,0.00,0.00,0.00,0.00
156,80873.40,0.00,0.00,0.00,0.00
157,81644.90,0.00,0.00,0.00,0.00
158,83900.00,0.00,0.00,0.00,0.00
159,83821.00,0.00,0.00,0.00,0.00
160,85673.20,0.00,0.00,0.00,0.00
161,86321.80,0.00,0.00,0.00,0.00
162,86890.10,0.00,0.00,0.00,0.00
163,89051.30,0.00,0.00,0.00,0.00
164,89202.40,0.00,0.00,0.00,0.00
165,90804.60,0.00,0.00,0.00,0.00
166,92031.70,0.00,0.00,0.00,0.00
167,92278.70,0.00,0.00,0.00,0.00
168,93535.50,0.00,0.00,0.00,0.00
169,94339.90,0.00,0.00,0.00,0.00
170,96253.60,0.00,0.00,0.00,0.00
171,97441.70,0.00,0.00,0.00,0.00
172,98023.60,0.00,0.00,0.00,0.00
173,100567.40,0.00,0.00,0.00,0.00
174,100483.60,0.00,0.00,0.00,0.00
175,102180.40,0.00,0.00,0.00,0.00
176,101954.20,0.00,0.00,0.00,0.00
177,103279.70,0.00,0.00,0.00,0.00
178,103937.30,0.00,0.00,0.00,0.00
179,105912.80,0.00,0.00,0.00,0.00
180,106603.00,0.00,0.00,0.00,0.00
181,109776.20,0.00,0.00,0.00,0.00
182,110217.20,0.00,0.00,0.00,0.00
183,111167.80,0.00,0.00,0.00,0.00
184,111023.80,0.00,0.00,0.00,0.00
185,112973.60,0.00,0.00,0.00,0.00
186,113167.70,0.00,0.00,0.00,0.00
187,115896.10,0.00,0.00,0.00,0.00
188,116909.50,0.00,0.00,0.00,0.00
189,116826.20,0.00,0.00,0.00,0.00
190,119486.10,0.00,0.00,0.00,0.00
191,120415.30,0.00,0.00,0.00,0.00
192,123070.80,0.00,0.00,0.00,0.00
193,122283.50,0.00,0.00,0.00,0.00
194,123983.40,0.00,0.00,0.00,0.00
195,124978.30,0.00,0.00,0.00,0.00
196,127718.10,0.00,0.00,0.00,0.00
197,126788.40,0.00,0.00,0.00,0.00
198,127943.20,0.00,0.00,0.00,0.00
199,128493.30,0.00,0.00,0.00,0.00
